[Year],[Month],[geo],[GeoName],[COICOP],[COICOP_Name],[Value]
2020,1,EU27_2020,EU,CP10,Education,102.25
2020,1,EU27_2020,EU,CP11,Restaurants & hotels,108.38
2020,2,EU27_2020,EU,CP00,All-items HICP,105.22
2020,2,EU27_2020,EU,CP01,Food & non-alcoholic beverages,109.07
2020,2,EU27_2020,EU,CP03,Clothing & footwear,92.74
2020,2,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",106.19
2020,2,EU27_2020,EU,CP05,Furnishings & household equipment,101.71
2020,2,EU27_2020,EU,CP07,Transport,106.08
2020,2,EU27_2020,EU,CP10,Education,102.29
2020,2,EU27_2020,EU,CP11,Restaurants & hotels,108.82
2020,3,EU27_2020,EU,CP00,All-items HICP,105.7
2020,3,EU27_2020,EU,CP01,Food & non-alcoholic beverages,109.44
2020,3,EU27_2020,EU,CP03,Clothing & footwear,103.46
2020,3,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",105.76
2020,3,EU27_2020,EU,CP05,Furnishings & household equipment,101.96
2020,3,EU27_2020,EU,CP07,Transport,104.39
2020,3,EU27_2020,EU,CP10,Education,102.36
2020,3,EU27_2020,EU,CP11,Restaurants & hotels,109.07
2020,4,EU27_2020,EU,CP00,All-items HICP,105.93
2020,4,EU27_2020,EU,CP01,Food & non-alcoholic beverages,110.74
2020,4,EU27_2020,EU,CP03,Clothing & footwear,105.11
2020,4,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",104.93
2020,4,EU27_2020,EU,CP05,Furnishings & household equipment,102.28
2020,4,EU27_2020,EU,CP07,Transport,102.8
2020,4,EU27_2020,EU,CP10,Education,102.3
2020,4,EU27_2020,EU,CP11,Restaurants & hotels,110.35
2020,5,EU27_2020,EU,CP00,All-items HICP,105.94
2020,5,EU27_2020,EU,CP01,Food & non-alcoholic beverages,111.01
2020,5,EU27_2020,EU,CP03,Clothing & footwear,105
2020,5,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",104.71
2020,5,EU27_2020,EU,CP05,Furnishings & household equipment,102.3
2020,5,EU27_2020,EU,CP07,Transport,101.87
2020,5,EU27_2020,EU,CP10,Education,102.25
2020,5,EU27_2020,EU,CP11,Restaurants & hotels,110.8
2020,6,EU27_2020,EU,CP00,All-items HICP,106.31
2020,6,EU27_2020,EU,CP01,Food & non-alcoholic beverages,110.6
2020,6,EU27_2020,EU,CP03,Clothing & footwear,103.78
2020,6,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",104.98
2020,6,EU27_2020,EU,CP05,Furnishings & household equipment,102.35
2020,6,EU27_2020,EU,CP07,Transport,103.32
2020,6,EU27_2020,EU,CP10,Education,102.36
2020,6,EU27_2020,EU,CP11,Restaurants & hotels,111.2
2020,7,EU27_2020,EU,CP00,All-items HICP,106.06
2020,7,EU27_2020,EU,CP01,Food & non-alcoholic beverages,109.3
2020,7,EU27_2020,EU,CP03,Clothing & footwear,97.59
2020,7,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",104.81
2020,7,EU27_2020,EU,CP05,Furnishings & household equipment,101.95
2020,7,EU27_2020,EU,CP07,Transport,104.2
2020,7,EU27_2020,EU,CP10,Education,102.41
2020,7,EU27_2020,EU,CP11,Restaurants & hotels,111.77
2020,8,EU27_2020,EU,CP00,All-items HICP,105.69
2020,8,EU27_2020,EU,CP01,Food & non-alcoholic beverages,108.99
2020,8,EU27_2020,EU,CP03,Clothing & footwear,91.96
2020,8,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",104.97
2020,8,EU27_2020,EU,CP05,Furnishings & household equipment,101.69
2020,8,EU27_2020,EU,CP07,Transport,104.24
2020,8,EU27_2020,EU,CP10,Education,102.37
2020,8,EU27_2020,EU,CP11,Restaurants & hotels,112.32
2020,9,EU27_2020,EU,CP00,All-items HICP,105.73
2020,9,EU27_2020,EU,CP01,Food & non-alcoholic beverages,108.66
2020,9,EU27_2020,EU,CP03,Clothing & footwear,102.32
2020,9,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",105.01
2020,9,EU27_2020,EU,CP05,Furnishings & household equipment,101.89
2020,9,EU27_2020,EU,CP07,Transport,102.91
2020,9,EU27_2020,EU,CP10,Education,103.19
2020,9,EU27_2020,EU,CP11,Restaurants & hotels,110.69
2020,10,EU27_2020,EU,CP00,All-items HICP,105.92
2020,10,EU27_2020,EU,CP01,Food & non-alcoholic beverages,109.01
2020,10,EU27_2020,EU,CP03,Clothing & footwear,105.51
2020,10,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",105.28
2020,10,EU27_2020,EU,CP05,Furnishings & household equipment,102.05
2020,10,EU27_2020,EU,CP07,Transport,102.81
2020,10,EU27_2020,EU,CP10,Education,102.82
2020,10,EU27_2020,EU,CP11,Restaurants & hotels,110.31
2020,11,EU27_2020,EU,CP00,All-items HICP,105.63
2020,11,EU27_2020,EU,CP01,Food & non-alcoholic beverages,109.09
2020,11,EU27_2020,EU,CP03,Clothing & footwear,105.53
2020,11,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",105.48
2020,11,EU27_2020,EU,CP05,Furnishings & household equipment,102.18
2020,11,EU27_2020,EU,CP07,Transport,102.34
2020,11,EU27_2020,EU,CP10,Education,102.88
2020,11,EU27_2020,EU,CP11,Restaurants & hotels,109.37
2020,12,EU27_2020,EU,CP00,All-items HICP,105.97
2020,12,EU27_2020,EU,CP01,Food & non-alcoholic beverages,108.67
2020,12,EU27_2020,EU,CP03,Clothing & footwear,103.6
2020,12,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",105.85
2020,12,EU27_2020,EU,CP05,Furnishings & household equipment,102.26
2020,12,EU27_2020,EU,CP07,Transport,103.86
2020,12,EU27_2020,EU,CP10,Education,102.87
2020,12,EU27_2020,EU,CP11,Restaurants & hotels,109.65
2021,1,EU27_2020,EU,CP00,All-items HICP,106.27
2021,1,EU27_2020,EU,CP01,Food & non-alcoholic beverages,109.7
2021,1,EU27_2020,EU,CP03,Clothing & footwear,94.44
2021,1,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",107.32
2021,1,EU27_2020,EU,CP05,Furnishings & household equipment,102.65
2021,1,EU27_2020,EU,CP07,Transport,105.48
2021,1,EU27_2020,EU,CP10,Education,103.01
2021,1,EU27_2020,EU,CP11,Restaurants & hotels,109.6
2021,2,EU27_2020,EU,CP00,All-items HICP,106.55
2021,2,EU27_2020,EU,CP01,Food & non-alcoholic beverages,110.01
2021,2,EU27_2020,EU,CP03,Clothing & footwear,93.31
2021,2,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",107.34
2021,2,EU27_2020,EU,CP05,Furnishings & household equipment,102.69
2021,2,EU27_2020,EU,CP07,Transport,106.6
2021,2,EU27_2020,EU,CP10,Education,103.08
2021,2,EU27_2020,EU,CP11,Restaurants & hotels,109.89
2021,3,EU27_2020,EU,CP00,All-items HICP,107.46
2021,3,EU27_2020,EU,CP01,Food & non-alcoholic beverages,110.15
2021,3,EU27_2020,EU,CP03,Clothing & footwear,102.37
2021,3,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",107.87
2021,3,EU27_2020,EU,CP05,Furnishings & household equipment,102.97
2021,3,EU27_2020,EU,CP07,Transport,108.35
2021,3,EU27_2020,EU,CP10,Education,103.15
2021,3,EU27_2020,EU,CP11,Restaurants & hotels,110.11
2021,4,EU27_2020,EU,CP00,All-items HICP,108.08
2021,4,EU27_2020,EU,CP01,Food & non-alcoholic beverages,110.88
2021,4,EU27_2020,EU,CP03,Clothing & footwear,105.17
2021,4,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",108.28
2021,4,EU27_2020,EU,CP05,Furnishings & household equipment,103.23
2021,4,EU27_2020,EU,CP07,Transport,108.8
2021,4,EU27_2020,EU,CP10,Education,103.18
2021,4,EU27_2020,EU,CP11,Restaurants & hotels,111.12
2021,5,EU27_2020,EU,CP00,All-items HICP,108.38
2021,5,EU27_2020,EU,CP01,Food & non-alcoholic beverages,111.24
2021,5,EU27_2020,EU,CP03,Clothing & footwear,105.7
2021,5,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",108.55
2021,5,EU27_2020,EU,CP05,Furnishings & household equipment,103.42
2021,5,EU27_2020,EU,CP07,Transport,109.33
2021,5,EU27_2020,EU,CP10,Education,103.27
2021,5,EU27_2020,EU,CP11,Restaurants & hotels,111.43
2021,6,EU27_2020,EU,CP00,All-items HICP,108.65
2021,6,EU27_2020,EU,CP01,Food & non-alcoholic beverages,111.03
2021,6,EU27_2020,EU,CP03,Clothing & footwear,105.56
2021,6,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",109.01
2021,6,EU27_2020,EU,CP05,Furnishings & household equipment,103.64
2021,6,EU27_2020,EU,CP07,Transport,110.14
2021,6,EU27_2020,EU,CP10,Education,103.32
2021,6,EU27_2020,EU,CP11,Restaurants & hotels,112.33
2021,7,EU27_2020,EU,CP00,All-items HICP,108.68
2021,7,EU27_2020,EU,CP01,Food & non-alcoholic beverages,110.98
2021,7,EU27_2020,EU,CP03,Clothing & footwear,95.25
2021,7,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",109.88
2021,7,EU27_2020,EU,CP05,Furnishings & household equipment,103.53
2021,7,EU27_2020,EU,CP07,Transport,111.81
2021,7,EU27_2020,EU,CP10,Education,103.34
2021,7,EU27_2020,EU,CP11,Restaurants & hotels,113.96
2021,8,EU27_2020,EU,CP00,All-items HICP,109.04
2021,8,EU27_2020,EU,CP01,Food & non-alcoholic beverages,111.22
2021,8,EU27_2020,EU,CP03,Clothing & footwear,95.04
2021,8,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",110.48
2021,8,EU27_2020,EU,CP05,Furnishings & household equipment,103.87
2021,8,EU27_2020,EU,CP07,Transport,112.46
2021,8,EU27_2020,EU,CP10,Education,103.23
2021,8,EU27_2020,EU,CP11,Restaurants & hotels,115.04
2021,9,EU27_2020,EU,CP00,All-items HICP,109.57
2021,9,EU27_2020,EU,CP01,Food & non-alcoholic beverages,111.17
2021,9,EU27_2020,EU,CP03,Clothing & footwear,104.07
2021,9,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",111.34
2021,9,EU27_2020,EU,CP05,Furnishings & household equipment,104.26
2021,9,EU27_2020,EU,CP07,Transport,112.23
2021,9,EU27_2020,EU,CP10,Education,102.57
2021,9,EU27_2020,EU,CP11,Restaurants & hotels,113.91
2021,10,EU27_2020,EU,CP00,All-items HICP,110.54
2021,10,EU27_2020,EU,CP01,Food & non-alcoholic beverages,111.55
2021,10,EU27_2020,EU,CP03,Clothing & footwear,106.64
2021,10,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",113.77
2021,10,EU27_2020,EU,CP05,Furnishings & household equipment,104.75
2021,10,EU27_2020,EU,CP07,Transport,114.3
2021,10,EU27_2020,EU,CP10,Education,103
2021,10,EU27_2020,EU,CP11,Restaurants & hotels,113.86
2021,11,EU27_2020,EU,CP00,All-items HICP,111.07
2021,11,EU27_2020,EU,CP01,Food & non-alcoholic beverages,112.28
2021,11,EU27_2020,EU,CP03,Clothing & footwear,107.37
2021,11,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",115.05
2021,11,EU27_2020,EU,CP05,Furnishings & household equipment,105.15
2021,11,EU27_2020,EU,CP07,Transport,115.46
2021,11,EU27_2020,EU,CP10,Education,103.07
2021,11,EU27_2020,EU,CP11,Restaurants & hotels,113.41
2021,12,EU27_2020,EU,CP00,All-items HICP,111.59
2021,12,EU27_2020,EU,CP01,Food & non-alcoholic beverages,113.3
2021,12,EU27_2020,EU,CP03,Clothing & footwear,106.76
2021,12,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",116.22
2021,12,EU27_2020,EU,CP05,Furnishings & household equipment,105.54
2021,12,EU27_2020,EU,CP07,Transport,115.31
2021,12,EU27_2020,EU,CP10,Education,103.11
2021,12,EU27_2020,EU,CP11,Restaurants & hotels,113.95
2022,1,EU27_2020,EU,CP00,All-items HICP,112.2
2022,1,EU27_2020,EU,CP01,Food & non-alcoholic beverages,114.92
2022,1,EU27_2020,EU,CP03,Clothing & footwear,95.26
2022,1,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",120.25
2022,1,EU27_2020,EU,CP05,Furnishings & household equipment,106.15
2022,1,EU27_2020,EU,CP07,Transport,116.12
2022,1,EU27_2020,EU,CP10,Education,103.41
2022,1,EU27_2020,EU,CP11,Restaurants & hotels,114.68
2022,2,EU27_2020,EU,CP00,All-items HICP,113.18
2022,2,EU27_2020,EU,CP01,Food & non-alcoholic beverages,116.05
2022,2,EU27_2020,EU,CP03,Clothing & footwear,95.8
2022,2,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",121.45
2022,2,EU27_2020,EU,CP05,Furnishings & household equipment,107.25
2022,2,EU27_2020,EU,CP07,Transport,117.93
2022,2,EU27_2020,EU,CP10,Education,103.51
2022,2,EU27_2020,EU,CP11,Restaurants & hotels,115.41
2022,3,EU27_2020,EU,CP00,All-items HICP,115.87
2022,3,EU27_2020,EU,CP01,Food & non-alcoholic beverages,117.54
2022,3,EU27_2020,EU,CP03,Clothing & footwear,105.01
2022,3,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",125.96
2022,3,EU27_2020,EU,CP05,Furnishings & household equipment,108.05
2022,3,EU27_2020,EU,CP07,Transport,124.76
2022,3,EU27_2020,EU,CP10,Education,103.63
2022,3,EU27_2020,EU,CP11,Restaurants & hotels,116.58
2022,4,EU27_2020,EU,CP00,All-items HICP,116.83
2022,4,EU27_2020,EU,CP01,Food & non-alcoholic beverages,120.46
2022,4,EU27_2020,EU,CP03,Clothing & footwear,107.87
2022,4,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",125.84
2022,4,EU27_2020,EU,CP05,Furnishings & household equipment,109.09
2022,4,EU27_2020,EU,CP07,Transport,123.85
2022,4,EU27_2020,EU,CP10,Education,103.7
2022,4,EU27_2020,EU,CP11,Restaurants & hotels,118.71
2022,5,EU27_2020,EU,CP00,All-items HICP,117.95
2022,5,EU27_2020,EU,CP01,Food & non-alcoholic beverages,122.38
2022,5,EU27_2020,EU,CP03,Clothing & footwear,108.32
2022,5,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",126.78
2022,5,EU27_2020,EU,CP05,Furnishings & household equipment,110.25
2022,5,EU27_2020,EU,CP07,Transport,125.74
2022,5,EU27_2020,EU,CP10,Education,103.8
2022,5,EU27_2020,EU,CP11,Restaurants & hotels,120.44
2022,6,EU27_2020,EU,CP00,All-items HICP,119.03
2022,6,EU27_2020,EU,CP01,Food & non-alcoholic beverages,123.88
2022,6,EU27_2020,EU,CP03,Clothing & footwear,107.2
2022,6,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",128.14
2022,6,EU27_2020,EU,CP05,Furnishings & household equipment,111.18
2022,6,EU27_2020,EU,CP07,Transport,127.8
2022,6,EU27_2020,EU,CP10,Education,103.83
2022,6,EU27_2020,EU,CP11,Restaurants & hotels,122.47
2022,7,EU27_2020,EU,CP00,All-items HICP,119.31
2022,7,EU27_2020,EU,CP01,Food & non-alcoholic beverages,125.21
2022,7,EU27_2020,EU,CP03,Clothing & footwear,96.56
2022,7,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",129.94
2022,7,EU27_2020,EU,CP05,Furnishings & household equipment,111.4
2022,7,EU27_2020,EU,CP07,Transport,127.63
2022,7,EU27_2020,EU,CP10,Education,103.93
2022,7,EU27_2020,EU,CP11,Restaurants & hotels,124.63
2022,8,EU27_2020,EU,CP00,All-items HICP,120.1
2022,8,EU27_2020,EU,CP01,Food & non-alcoholic beverages,126.78
2022,8,EU27_2020,EU,CP03,Clothing & footwear,97.97
2022,8,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",133.14
2022,8,EU27_2020,EU,CP05,Furnishings & household equipment,112.38
2022,8,EU27_2020,EU,CP07,Transport,124.94
2022,8,EU27_2020,EU,CP10,Education,103.94
2022,8,EU27_2020,EU,CP11,Restaurants & hotels,125.75
2022,9,EU27_2020,EU,CP00,All-items HICP,121.56
2022,9,EU27_2020,EU,CP01,Food & non-alcoholic beverages,128.29
2022,9,EU27_2020,EU,CP03,Clothing & footwear,108.35
2022,9,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",136.13
2022,9,EU27_2020,EU,CP05,Furnishings & household equipment,113.34
2022,9,EU27_2020,EU,CP07,Transport,125.24
2022,9,EU27_2020,EU,CP10,Education,107.27
2022,9,EU27_2020,EU,CP11,Restaurants & hotels,125.05
2022,10,EU27_2020,EU,CP00,All-items HICP,123.26
2022,10,EU27_2020,EU,CP01,Food & non-alcoholic beverages,130.8
2022,10,EU27_2020,EU,CP03,Clothing & footwear,111.57
2022,10,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",140.22
2022,10,EU27_2020,EU,CP05,Furnishings & household equipment,114.5
2022,10,EU27_2020,EU,CP07,Transport,126.54
2022,10,EU27_2020,EU,CP10,Education,108.26
2022,10,EU27_2020,EU,CP11,Restaurants & hotels,125.01
2022,11,EU27_2020,EU,CP00,All-items HICP,123.4
2022,11,EU27_2020,EU,CP01,Food & non-alcoholic beverages,132.33
2022,11,EU27_2020,EU,CP03,Clothing & footwear,111.88
2022,11,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",139.41
2022,11,EU27_2020,EU,CP05,Furnishings & household equipment,115.22
2022,11,EU27_2020,EU,CP07,Transport,126.33
2022,11,EU27_2020,EU,CP10,Education,108.46
2022,11,EU27_2020,EU,CP11,Restaurants & hotels,124.24
2022,12,EU27_2020,EU,CP00,All-items HICP,123.18
2022,12,EU27_2020,EU,CP01,Food & non-alcoholic beverages,133.49
2022,12,EU27_2020,EU,CP03,Clothing & footwear,111.66
2022,12,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",136.36
2022,12,EU27_2020,EU,CP05,Furnishings & household equipment,116.07
2022,12,EU27_2020,EU,CP07,Transport,124.3
2022,12,EU27_2020,EU,CP10,Education,108.52
2022,12,EU27_2020,EU,CP11,Restaurants & hotels,125.08
2023,1,EU27_2020,EU,CP00,All-items HICP,123.39
2023,1,EU27_2020,EU,CP01,Food & non-alcoholic beverages,135.6
2023,1,EU27_2020,EU,CP03,Clothing & footwear,100.54
2023,1,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",136.95
2023,1,EU27_2020,EU,CP05,Furnishings & household equipment,116.64
2023,1,EU27_2020,EU,CP07,Transport,125.44
2023,1,EU27_2020,EU,CP10,Education,108.98
2023,1,EU27_2020,EU,CP11,Restaurants & hotels,125.65
2023,2,EU27_2020,EU,CP00,All-items HICP,124.43
2023,2,EU27_2020,EU,CP01,Food & non-alcoholic beverages,138.2
2023,2,EU27_2020,EU,CP03,Clothing & footwear,101.48
2023,2,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",136.41
2023,2,EU27_2020,EU,CP05,Furnishings & household equipment,117.59
2023,2,EU27_2020,EU,CP07,Transport,126.14
2023,2,EU27_2020,EU,CP10,Education,109.26
2023,2,EU27_2020,EU,CP11,Restaurants & hotels,126.95
2023,3,EU27_2020,EU,CP00,All-items HICP,125.52
2023,3,EU27_2020,EU,CP01,Food & non-alcoholic beverages,140.1
2023,3,EU27_2020,EU,CP03,Clothing & footwear,110.8
2023,3,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",135.19
2023,3,EU27_2020,EU,CP05,Furnishings & household equipment,118.19
2023,3,EU27_2020,EU,CP07,Transport,126.33
2023,3,EU27_2020,EU,CP10,Education,109.46
2023,3,EU27_2020,EU,CP11,Restaurants & hotels,127.99
2023,4,EU27_2020,EU,CP00,All-items HICP,126.3
2023,4,EU27_2020,EU,CP01,Food & non-alcoholic beverages,140.23
2023,4,EU27_2020,EU,CP03,Clothing & footwear,113.26
2023,4,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",134.57
2023,4,EU27_2020,EU,CP05,Furnishings & household equipment,118.82
2023,4,EU27_2020,EU,CP07,Transport,127.87
2023,4,EU27_2020,EU,CP10,Education,109.62
2023,4,EU27_2020,EU,CP11,Restaurants & hotels,130.46
2023,5,EU27_2020,EU,CP00,All-items HICP,126.35
2023,5,EU27_2020,EU,CP01,Food & non-alcoholic beverages,140.78
2023,5,EU27_2020,EU,CP03,Clothing & footwear,113.66
2023,5,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",134.15
2023,5,EU27_2020,EU,CP05,Furnishings & household equipment,119.1
2023,5,EU27_2020,EU,CP07,Transport,125.78
2023,5,EU27_2020,EU,CP10,Education,109.75
2023,5,EU27_2020,EU,CP11,Restaurants & hotels,131.73
2023,6,EU27_2020,EU,CP00,All-items HICP,126.69
2023,6,EU27_2020,EU,CP01,Food & non-alcoholic beverages,140.99
2023,6,EU27_2020,EU,CP03,Clothing & footwear,112.61
2023,6,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",133.71
2023,6,EU27_2020,EU,CP05,Furnishings & household equipment,119.29
2023,6,EU27_2020,EU,CP07,Transport,126.39
2023,6,EU27_2020,EU,CP10,Education,109.85
2023,6,EU27_2020,EU,CP11,Restaurants & hotels,132.98
2023,7,EU27_2020,EU,CP00,All-items HICP,126.64
2023,7,EU27_2020,EU,CP01,Food & non-alcoholic beverages,140.81
2023,7,EU27_2020,EU,CP03,Clothing & footwear,100.96
2023,7,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",133.42
2023,7,EU27_2020,EU,CP05,Furnishings & household equipment,118.9
2023,7,EU27_2020,EU,CP07,Transport,127.91
2023,7,EU27_2020,EU,CP10,Education,109.91
2023,7,EU27_2020,EU,CP11,Restaurants & hotels,135.3
2023,8,EU27_2020,EU,CP00,All-items HICP,127.24
2023,8,EU27_2020,EU,CP01,Food & non-alcoholic beverages,140.32
2023,8,EU27_2020,EU,CP03,Clothing & footwear,102.53
2023,8,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",134.19
2023,8,EU27_2020,EU,CP05,Furnishings & household equipment,119.14
2023,8,EU27_2020,EU,CP07,Transport,129.72
2023,8,EU27_2020,EU,CP10,Education,109.92
2023,8,EU27_2020,EU,CP11,Restaurants & hotels,135.95
2023,9,EU27_2020,EU,CP00,All-items HICP,127.57
2023,9,EU27_2020,EU,CP01,Food & non-alcoholic beverages,140.3
2023,9,EU27_2020,EU,CP03,Clothing & footwear,112.28
2023,9,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",134.43
2023,9,EU27_2020,EU,CP05,Furnishings & household equipment,119.42
2023,9,EU27_2020,EU,CP07,Transport,129.64
2023,9,EU27_2020,EU,CP10,Education,112.28
2023,9,EU27_2020,EU,CP11,Restaurants & hotels,134.39
2023,10,EU27_2020,EU,CP00,All-items HICP,127.73
2023,10,EU27_2020,EU,CP01,Food & non-alcoholic beverages,140.73
2023,10,EU27_2020,EU,CP03,Clothing & footwear,115.17
2023,10,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",134.52
2023,10,EU27_2020,EU,CP05,Furnishings & household equipment,119.6
2023,10,EU27_2020,EU,CP07,Transport,129.05
2023,10,EU27_2020,EU,CP10,Education,113.63
2023,10,EU27_2020,EU,CP11,Restaurants & hotels,134.08
2023,11,EU27_2020,EU,CP00,All-items HICP,127.23
2023,11,EU27_2020,EU,CP01,Food & non-alcoholic beverages,141.29
2023,11,EU27_2020,EU,CP03,Clothing & footwear,115.11
2023,11,EU27_2020,EU,CP04,"Housing, water, electricity, gas & other fuels",134.35
2023,11,EU27_2020,EU,CP05,Furnishings & household equipment,119.43
2023,11,EU27_2020,EU,CP07,Transport,127.36
2023,11,EU27_2020,EU,CP10,Education,113.79
2023,11,EU27_2020,EU,CP11,Restaurants & hotels,132.29
